version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,tvc100,23,mass,0.5052614416879831,0.4346280339316303,0.20472348018105802,0.6428571428571429
Walker2d-v4,tvc100,24,mass,0.414260518953464,0.34244235858794986,0.14148437195260555,1.0
Walker2d-v4,tvc100,25,mass,0.46028300305545083,0.39844413936168815,0.13157206947267197,0.7142857142857143
Walker2d-v4,tvc100,26,mass,0.5427318998052744,0.4803659399249148,0.22384909985727783,0.2857142857142857
Walker2d-v4,tvc100,27,mass,0.5433554489204038,0.442240237046418,0.20118363273968343,0.42857142857142855
Walker2d-v4,tvc100,28,mass,0.642309978358466,0.396067208024825,0.07890585384986172,0.6428571428571429
Walker2d-v4,tvc100,29,mass,0.5368183212490788,0.44691883094813484,0.18029140289524773,0.35714285714285715
Walker2d-v4,tvc100,30,mass,0.4459868900041125,0.4248992919833619,0.14682087262089805,0.6428571428571429
Walker2d-v4,tvc150,1,mass,0.59068287231822,0.4320348756502888,0.12129107137107871,0.5
Walker2d-v4,tvc150,2,mass,0.40442191898050284,0.39740396256291927,0.1977786846430075,0.7142857142857143
Walker2d-v4,tvc150,3,mass,0.7798439594281398,0.6779339166350803,0.27970267949062216,0.2857142857142857
Walker2d-v4,tvc150,4,mass,0.7461274228642127,0.6157518410485647,0.233690428394834,0.42857142857142855
Walker2d-v4,tvc150,5,mass,0.36919042552574893,0.2521999287551032,0.11564412448067164,1.0
Walker2d-v4,tvc150,6,mass,0.755342435190063,0.5351631105162344,0.19896377664684575,0.2857142857142857
Walker2d-v4,tvc150,7,mass,0.49345690198453945,0.41175197498048716,0.19442811214870467,0.6428571428571429
Walker2d-v4,tvc150,8,mass,0.6504228069039156,0.5870288924924659,0.32125557947492506,0.35714285714285715
Walker2d-v4,tvc150,9,mass,0.624835423460759,0.48830223279060375,0.24804575007270122,0.42857142857142855
Walker2d-v4,tvc150,10,mass,0.568457160140059,0.4552750465553403,0.21599773564476502,0.5
Walker2d-v4,tvc150,11,mass,0.4005130464059408,0.4127512379107855,0.2702232098987379,0.7857142857142857
Walker2d-v4,tvc150,12,mass,0.7112392440201623,0.5897578608035164,0.22009773050332973,0.5
