env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,vanilla,31,friction,0.9733287316426895,True,0.0,0.4,0.595204041567303
Walker2d-v5,vanilla,32,friction,1.114554167475288,True,0.0,0.3333333333333333,0.6820946440429682
Walker2d-v5,vanilla,33,friction,0.9382788308336031,True,0.0,0.26666666666666666,0.6910053962300434
Walker2d-v5,vanilla,34,friction,1.0575534606634196,True,0.0,0.2,0.7813053620474385
Walker2d-v5,vanilla,35,friction,0.9798885152947565,True,0.0,0.26666666666666666,0.7507506829918881
Walker2d-v5,vanilla,16,actuator_gain,0.9532369291456481,True,0.0,0.5333333333333333,0.4527744562183209
Walker2d-v5,vanilla,17,actuator_gain,0.9331314355769768,True,0.0,0.5333333333333333,0.44314977487905544
Walker2d-v5,vanilla,18,actuator_gain,1.2175187073722284,True,0.0,0.5333333333333333,0.4770524526809769
Walker2d-v5,vanilla,19,actuator_gain,0.8840995330125787,True,0.0,0.6,0.37344731335403397
Walker2d-v5,vanilla,20,actuator_gain,1.0522249037830245,True,0.0,0.6,0.39518606078902085
Walker2d-v5,vanilla,21,actuator_gain,0.9986326499978779,True,0.0,0.5333333333333333,0.4997842945832612
Walker2d-v5,vanilla,22,actuator_gain,1.0699044311219812,True,0.0,0.5333333333333333,0.46976837853519443
Walker2d-v5,vanilla,23,actuator_gain,0.9862504359636118,True,0.0,0.5333333333333333,0.46670055763246693
Walker2d-v5,vanilla,24,actuator_gain,0.8611550681660697,True,0.0,0.7333333333333333,0.31700604772224883
Walker2d-v5,vanilla,25,actuator_gain,1.2184545655843149,True,0.0,0.5333333333333333,0.43448374818567687
